ablation,catalog_family,source_anchor,regime,split,seed,episodes,success,success_probability,utility,mechanism_recall,rare_mechanism_recall,coverage_false_negative,tail_mechanism_failure,unsafe_deployment_failure,redundancy_rate,selection_cost,annotation_burden,label_noise_risk,schema_mismatch_rate,provenance_risk,calibration_ece,audit_risk_score,regret_to_full
minus_redundancy_penalty,droid_in_the_wild,DROID,contact_transition_gap,heldout_combined_catalog_gap,4,6,0.666667,0.607683,0.736353,0.642528,0.533775,0.018424,0.064883,0.028852,0.182118,0.181346,0.110787,0.029124,0.046529,0.042532,0.030845,0.081513,0.0
minus_redundancy_penalty,droid_in_the_wild,DROID,contact_transition_gap,heldout_combined_catalog_gap,5,6,0.666667,0.598147,0.735257,0.636274,0.527848,0.015877,0.066472,0.029481,0.18031,0.181346,0.110787,0.032155,0.04594,0.039535,0.028961,0.080472,0.0
minus_redundancy_penalty,droid_in_the_wild,DROID,contact_transition_gap,heldout_combined_catalog_gap,6,6,0.666667,0.606323,0.736974,0.65001,0.538094,0.026017,0.061142,0.025426,0.181596,0.181346,0.110787,0.031205,0.050676,0.040701,0.032236,0.084586,0.0
minus_redundancy_penalty,droid_in_the_wild,DROID,contact_transition_gap,heldout_combined_catalog_gap,7,6,1.0,0.603569,1.0,0.634283,0.538757,0.017932,0.055064,0.023851,0.185673,0.181346,0.110787,0.02834,0.043306,0.039455,0.02954,0.071156,0.0
minus_redundancy_penalty,droid_in_the_wild,DROID,contact_transition_gap,heldout_combined_catalog_gap,8,6,0.666667,0.599157,0.735953,0.64175,0.528662,0.023146,0.059004,0.030738,0.181397,0.181346,0.110787,0.029489,0.043556,0.042051,0.029905,0.082767,0.0
minus_redundancy_penalty,droid_in_the_wild,DROID,contact_transition_gap,heldout_combined_catalog_gap,9,6,0.833333,0.609076,0.903548,0.644463,0.524714,0.021912,0.053621,0.02665,0.184547,0.181346,0.110787,0.03387,0.044554,0.040199,0.03426,0.075452,0.096452
minus_redundancy_penalty,droid_in_the_wild,DROID,force_tactile_gap,heldout_combined_catalog_gap,0,6,0.666667,0.600965,0.734948,0.641764,0.519438,0.021942,0.065121,0.025869,0.179821,0.181346,0.111149,0.033155,0.043978,0.038184,0.031081,0.083718,0.012169
minus_redundancy_penalty,droid_in_the_wild,DROID,force_tactile_gap,heldout_combined_catalog_gap,1,6,1.0,0.596167,1.0,0.647465,0.543486,0.019189,0.055358,0.031212,0.18451,0.181346,0.111149,0.033596,0.051645,0.04102,0.03346,0.076313,0.0
minus_redundancy_penalty,droid_in_the_wild,DROID,force_tactile_gap,heldout_combined_catalog_gap,2,6,0.5,0.60334,0.567994,0.645723,0.519596,0.024072,0.062526,0.02975,0.182082,0.181346,0.111149,0.032637,0.052521,0.041469,0.031241,0.085841,0.180122
minus_redundancy_penalty,droid_in_the_wild,DROID,force_tactile_gap,heldout_combined_catalog_gap,3,6,0.833333,0.606865,0.902799,0.655538,0.532053,0.021069,0.069375,0.03037,0.180245,0.181346,0.111149,0.037249,0.049351,0.038994,0.033718,0.088285,0.0
minus_redundancy_penalty,droid_in_the_wild,DROID,force_tactile_gap,heldout_combined_catalog_gap,4,6,0.5,0.603269,0.569498,0.639216,0.534861,0.023674,0.055928,0.028868,0.180988,0.181346,0.111149,0.034316,0.048037,0.03654,0.030925,0.080053,0.0
minus_redundancy_penalty,droid_in_the_wild,DROID,force_tactile_gap,heldout_combined_catalog_gap,5,6,0.5,0.601776,0.569912,0.640473,0.540356,0.022358,0.057367,0.028757,0.187226,0.181346,0.111149,0.032326,0.045558,0.039007,0.032077,0.079762,0.0
minus_redundancy_penalty,droid_in_the_wild,DROID,force_tactile_gap,heldout_combined_catalog_gap,6,6,0.333333,0.601954,0.40187,0.632032,0.534978,0.017071,0.063229,0.027655,0.183752,0.181346,0.111149,0.037464,0.045517,0.040802,0.029576,0.078321,0.176431
minus_redundancy_penalty,droid_in_the_wild,DROID,force_tactile_gap,heldout_combined_catalog_gap,7,6,0.333333,0.606514,0.402314,0.647621,0.535157,0.021666,0.067206,0.028017,0.185619,0.181346,0.111149,0.032782,0.052785,0.033818,0.034454,0.08608,0.345647
minus_redundancy_penalty,droid_in_the_wild,DROID,force_tactile_gap,heldout_combined_catalog_gap,8,6,0.666667,0.602843,0.736563,0.660667,0.523991,0.022512,0.067562,0.027887,0.185709,0.181346,0.111149,0.034992,0.042112,0.041466,0.031129,0.087127,0.176425
minus_redundancy_penalty,droid_in_the_wild,DROID,force_tactile_gap,heldout_combined_catalog_gap,9,6,0.666667,0.60265,0.737613,0.649453,0.547029,0.02114,0.057332,0.03754,0.183887,0.181346,0.111149,0.033818,0.044844,0.037584,0.029258,0.082909,0.177583
minus_redundancy_penalty,droid_in_the_wild,DROID,recovery_gap,heldout_combined_catalog_gap,0,6,0.666667,0.599349,0.734628,0.657159,0.529895,0.027126,0.072132,0.032776,0.18492,0.181346,0.11138,0.031191,0.050758,0.031105,0.033239,0.097613,0.012366
minus_redundancy_penalty,droid_in_the_wild,DROID,recovery_gap,heldout_combined_catalog_gap,1,6,0.833333,0.613173,0.900281,0.644561,0.518082,0.027758,0.06456,0.023204,0.187079,0.181346,0.11138,0.039107,0.050579,0.042688,0.033351,0.08778,0.011939
minus_redundancy_penalty,droid_in_the_wild,DROID,recovery_gap,heldout_combined_catalog_gap,2,6,0.666667,0.597488,0.734248,0.638052,0.528244,0.026595,0.061718,0.025728,0.185035,0.181346,0.11138,0.033999,0.051275,0.0369,0.030957,0.085747,0.012456
minus_redundancy_penalty,droid_in_the_wild,DROID,recovery_gap,heldout_combined_catalog_gap,3,6,0.5,0.606795,0.5667,0.649456,0.542375,0.036933,0.069501,0.029605,0.186072,0.181346,0.11138,0.036978,0.050235,0.041789,0.031286,0.103862,0.010436
minus_redundancy_penalty,droid_in_the_wild,DROID,recovery_gap,heldout_combined_catalog_gap,4,6,0.5,0.589235,0.566673,0.635493,0.533178,0.023638,0.06878,0.030629,0.180312,0.181346,0.11138,0.038283,0.050655,0.041612,0.025593,0.090538,0.013434
minus_redundancy_penalty,droid_in_the_wild,DROID,recovery_gap,heldout_combined_catalog_gap,5,6,0.333333,0.596817,0.398806,0.644851,0.520392,0.030651,0.073551,0.026147,0.185879,0.181346,0.11138,0.033842,0.05159,0.039047,0.028429,0.098888,0.51504
minus_redundancy_penalty,droid_in_the_wild,DROID,recovery_gap,heldout_combined_catalog_gap,6,6,0.666667,0.600088,0.730012,0.623438,0.521198,0.030601,0.066364,0.034994,0.188946,0.181346,0.11138,0.029894,0.047479,0.030977,0.033405,0.097872,0.0
minus_redundancy_penalty,droid_in_the_wild,DROID,recovery_gap,heldout_combined_catalog_gap,7,6,0.333333,0.597473,0.398802,0.644785,0.511573,0.03386,0.063518,0.031981,0.181964,0.181346,0.11138,0.036974,0.045961,0.038986,0.030751,0.097489,0.515811
minus_redundancy_penalty,droid_in_the_wild,DROID,recovery_gap,heldout_combined_catalog_gap,8,6,0.666667,0.588641,0.733547,0.634472,0.530243,0.025312,0.063291,0.030555,0.181866,0.181346,0.11138,0.036576,0.050382,0.043226,0.034189,0.088057,0.179113
minus_redundancy_penalty,droid_in_the_wild,DROID,recovery_gap,heldout_combined_catalog_gap,9,6,0.666667,0.597432,0.733633,0.642389,0.537923,0.029604,0.066994,0.029858,0.182984,0.181346,0.11138,0.040062,0.051167,0.033971,0.028745,0.094779,0.0
minus_redundancy_penalty,droid_in_the_wild,DROID,deformable_gap,heldout_combined_catalog_gap,0,6,0.5,0.607549,0.567571,0.640327,0.542437,0.026563,0.067323,0.032109,0.185004,0.181346,0.111644,0.034503,0.047506,0.03449,0.033969,0.09311,0.432429
minus_redundancy_penalty,droid_in_the_wild,DROID,deformable_gap,heldout_combined_catalog_gap,1,6,1.0,0.592631,1.0,0.641567,0.540428,0.027069,0.067641,0.034174,0.183617,0.181346,0.111644,0.035957,0.049942,0.036995,0.030395,0.094887,0.0
minus_redundancy_penalty,droid_in_the_wild,DROID,deformable_gap,heldout_combined_catalog_gap,2,6,0.833333,0.597764,0.901018,0.648416,0.528611,0.02617,0.062682,0.033597,0.185956,0.181346,0.111644,0.03953,0.050759,0.041904,0.030036,0.089981,0.012736
minus_redundancy_penalty,droid_in_the_wild,DROID,deformable_gap,heldout_combined_catalog_gap,3,6,0.666667,0.596963,0.733236,0.638475,0.536016,0.027317,0.069438,0.033759,0.182578,0.181346,0.111644,0.029045,0.052354,0.038435,0.026698,0.096275,0.012571
minus_redundancy_penalty,droid_in_the_wild,DROID,deformable_gap,heldout_combined_catalog_gap,4,6,0.166667,0.599961,0.234879,0.645178,0.541279,0.023845,0.064148,0.034942,0.18507,0.181346,0.111644,0.038265,0.053666,0.042698,0.034559,0.089427,0.511385
minus_redundancy_penalty,droid_in_the_wild,DROID,deformable_gap,heldout_combined_catalog_gap,5,6,0.5,0.600974,0.565559,0.642669,0.521574,0.034658,0.064311,0.031311,0.186271,0.181346,0.111644,0.033525,0.048997,0.044591,0.033763,0.098547,0.178575
minus_redundancy_penalty,droid_in_the_wild,DROID,deformable_gap,heldout_combined_catalog_gap,6,6,0.5,0.596088,0.568609,0.655264,0.523447,0.027503,0.063512,0.028356,0.187252,0.181346,0.111644,0.032663,0.051198,0.035427,0.035201,0.089315,0.177855
minus_redundancy_penalty,droid_in_the_wild,DROID,deformable_gap,heldout_combined_catalog_gap,7,6,0.166667,0.601744,0.236152,0.662069,0.536233,0.026697,0.070688,0.028944,0.184786,0.181346,0.111644,0.033685,0.050662,0.036877,0.033882,0.094186,0.680589
minus_redundancy_penalty,droid_in_the_wild,DROID,deformable_gap,heldout_combined_catalog_gap,8,6,0.5,0.598422,0.565934,0.638503,0.532396,0.034678,0.067384,0.02579,0.179522,0.181346,0.111644,0.038201,0.051185,0.041129,0.033919,0.098111,0.178528
minus_redundancy_penalty,droid_in_the_wild,DROID,deformable_gap,heldout_combined_catalog_gap,9,6,0.666667,0.594021,0.728969,0.62065,0.506965,0.028352,0.069738,0.033749,0.178273,0.181346,0.111644,0.036264,0.045669,0.041199,0.034228,0.09753,0.016354
minus_redundancy_penalty,droid_in_the_wild,DROID,irreversible_side_effect_gap,heldout_combined_catalog_gap,0,6,0.5,0.604761,0.568329,0.649419,0.543698,0.01999,0.075916,0.033516,0.185336,0.181346,0.111792,0.033557,0.050711,0.039842,0.031895,0.093685,0.007974
minus_redundancy_penalty,droid_in_the_wild,DROID,irreversible_side_effect_gap,heldout_combined_catalog_gap,1,6,0.833333,0.59513,0.899276,0.645788,0.540786,0.027218,0.07457,0.03898,0.187772,0.181346,0.111792,0.038064,0.048572,0.042936,0.03052,0.102635,0.0
minus_redundancy_penalty,droid_in_the_wild,DROID,irreversible_side_effect_gap,heldout_combined_catalog_gap,2,6,0.666667,0.596532,0.734495,0.656592,0.533858,0.024974,0.075731,0.033156,0.179396,0.181346,0.111792,0.035504,0.055221,0.035443,0.031804,0.09835,0.0
minus_redundancy_penalty,droid_in_the_wild,DROID,irreversible_side_effect_gap,heldout_combined_catalog_gap,3,6,0.5,0.610491,0.564578,0.646255,0.523784,0.030449,0.075847,0.037449,0.182113,0.181346,0.111792,0.036985,0.050256,0.040775,0.032572,0.106058,0.016253
minus_redundancy_penalty,droid_in_the_wild,DROID,irreversible_side_effect_gap,heldout_combined_catalog_gap,4,6,0.666667,0.600537,0.73206,0.635058,0.509673,0.02336,0.067855,0.031224,0.179109,0.181346,0.111792,0.03593,0.04737,0.037646,0.033718,0.089864,0.181116
minus_redundancy_penalty,droid_in_the_wild,DROID,irreversible_side_effect_gap,heldout_combined_catalog_gap,5,6,0.666667,0.590563,0.732412,0.645937,0.552652,0.034718,0.077782,0.03796,0.184577,0.181346,0.111792,0.031395,0.050401,0.041427,0.032592,0.112034,0.0
minus_redundancy_penalty,droid_in_the_wild,DROID,irreversible_side_effect_gap,heldout_combined_catalog_gap,6,6,0.5,0.599134,0.562446,0.635925,0.507782,0.029867,0.07553,0.039605,0.176376,0.181346,0.111792,0.033524,0.05544,0.037741,0.031687,0.106318,0.0
minus_redundancy_penalty,droid_in_the_wild,DROID,irreversible_side_effect_gap,heldout_combined_catalog_gap,7,6,0.666667,0.595243,0.730263,0.641433,0.535673,0.032581,0.080099,0.040348,0.18051,0.181346,0.111792,0.034933,0.05613,0.037369,0.034587,0.112829,0.17916
minus_redundancy_penalty,droid_in_the_wild,DROID,irreversible_side_effect_gap,heldout_combined_catalog_gap,8,6,0.5,0.597381,0.56616,0.652289,0.531899,0.02583,0.078268,0.038089,0.17961,0.181346,0.111792,0.03524,0.056742,0.035739,0.028771,0.103575,0.0
minus_redundancy_penalty,droid_in_the_wild,DROID,irreversible_side_effect_gap,heldout_combined_catalog_gap,9,6,0.5,0.595984,0.567646,0.64811,0.53992,0.027296,0.069513,0.035894,0.180352,0.181346,0.111792,0.032324,0.054266,0.034767,0.03392,0.097378,0.011199
minus_redundancy_penalty,droid_in_the_wild,DROID,long_horizon_gap,heldout_combined_catalog_gap,0,6,0.833333,0.597358,0.899317,0.636488,0.537807,0.029771,0.06893,0.029674,0.185996,0.181346,0.111595,0.035689,0.052392,0.040321,0.030681,0.096306,0.0
minus_redundancy_penalty,droid_in_the_wild,DROID,long_horizon_gap,heldout_combined_catalog_gap,1,6,0.5,0.591695,0.565016,0.632385,0.516234,0.026037,0.063735,0.034729,0.183143,0.181346,0.111595,0.034853,0.052222,0.044956,0.032593,0.091203,0.0
minus_redundancy_penalty,droid_in_the_wild,DROID,long_horizon_gap,heldout_combined_catalog_gap,2,6,0.5,0.594159,0.567398,0.647154,0.524754,0.031665,0.058916,0.033637,0.182249,0.181346,0.111595,0.034766,0.050901,0.037902,0.030485,0.092671,0.179207
minus_redundancy_penalty,droid_in_the_wild,DROID,long_horizon_gap,heldout_combined_catalog_gap,3,6,0.5,0.599761,0.571166,0.659824,0.5423,0.023309,0.062771,0.031544,0.179632,0.181346,0.111595,0.03628,0.05079,0.03904,0.031676,0.086159,0.175196
minus_redundancy_penalty,droid_in_the_wild,DROID,long_horizon_gap,heldout_combined_catalog_gap,4,6,0.833333,0.59826,0.901885,0.646217,0.538596,0.025492,0.065154,0.031719,0.176673,0.181346,0.111595,0.040765,0.049527,0.039964,0.031883,0.090217,0.0
minus_redundancy_penalty,droid_in_the_wild,DROID,long_horizon_gap,heldout_combined_catalog_gap,5,6,0.666667,0.585823,0.735311,0.641476,0.532367,0.022583,0.063358,0.032157,0.182852,0.181346,0.111595,0.029825,0.045161,0.036697,0.031809,0.08618,0.0
minus_redundancy_penalty,droid_in_the_wild,DROID,long_horizon_gap,heldout_combined_catalog_gap,6,6,0.833333,0.597585,0.900427,0.649973,0.537133,0.030632,0.073476,0.030859,0.182713,0.181346,0.111595,0.03522,0.046998,0.040611,0.031884,0.101169,0.0
minus_redundancy_penalty,droid_in_the_wild,DROID,long_horizon_gap,heldout_combined_catalog_gap,7,6,0.833333,0.607709,0.901222,0.653365,0.521563,0.029088,0.063076,0.032485,0.181441,0.181346,0.111595,0.034696,0.051057,0.041872,0.034286,0.092638,0.098778
minus_redundancy_penalty,droid_in_the_wild,DROID,long_horizon_gap,heldout_combined_catalog_gap,8,6,0.5,0.603697,0.567039,0.633143,0.552881,0.026962,0.068483,0.033201,0.184438,0.181346,0.111595,0.034838,0.049728,0.043129,0.031414,0.094925,0.179029
minus_redundancy_penalty,droid_in_the_wild,DROID,long_horizon_gap,heldout_combined_catalog_gap,9,6,0.5,0.600303,0.564908,0.638161,0.519221,0.02787,0.070532,0.034435,0.186765,0.181346,0.111595,0.032288,0.045828,0.041988,0.032991,0.097987,0.435092
minus_redundancy_penalty,droid_in_the_wild,DROID,embodiment_schema_gap,heldout_combined_catalog_gap,0,6,1.0,0.603062,1.0,0.648751,0.540517,0.026582,0.065037,0.038026,0.185928,0.181346,0.112205,0.040992,0.067041,0.043624,0.030563,0.094373,0.0
minus_redundancy_penalty,droid_in_the_wild,DROID,embodiment_schema_gap,heldout_combined_catalog_gap,1,6,0.5,0.590452,0.566204,0.652444,0.537268,0.030904,0.069955,0.045106,0.179503,0.181346,0.112205,0.033623,0.060011,0.043607,0.03215,0.105924,0.179496
minus_redundancy_penalty,droid_in_the_wild,DROID,embodiment_schema_gap,heldout_combined_catalog_gap,2,6,1.0,0.594968,1.0,0.635332,0.531667,0.032802,0.06407,0.037467,0.178989,0.181346,0.112205,0.031281,0.059616,0.043203,0.034343,0.099588,0.0
minus_redundancy_penalty,droid_in_the_wild,DROID,embodiment_schema_gap,heldout_combined_catalog_gap,3,6,0.5,0.599189,0.566667,0.641815,0.542881,0.026447,0.065462,0.039141,0.180737,0.181346,0.112205,0.038826,0.064688,0.040824,0.033666,0.095114,0.344799
minus_redundancy_penalty,droid_in_the_wild,DROID,embodiment_schema_gap,heldout_combined_catalog_gap,4,6,0.5,0.601206,0.562679,0.630375,0.53764,0.033319,0.069291,0.042531,0.189469,0.181346,0.112205,0.035936,0.064795,0.04156,0.033859,0.106553,0.437321
minus_redundancy_penalty,droid_in_the_wild,DROID,embodiment_schema_gap,heldout_combined_catalog_gap,5,6,0.666667,0.590637,0.731637,0.650157,0.519613,0.033579,0.06915,0.036249,0.183352,0.181346,0.112205,0.031603,0.064084,0.041902,0.030242,0.103565,0.0
minus_redundancy_penalty,droid_in_the_wild,DROID,embodiment_schema_gap,heldout_combined_catalog_gap,6,6,0.166667,0.595809,0.233231,0.642393,0.532398,0.021771,0.068021,0.037608,0.181454,0.181346,0.112205,0.037614,0.064141,0.042341,0.032652,0.09159,0.515008
minus_redundancy_penalty,droid_in_the_wild,DROID,embodiment_schema_gap,heldout_combined_catalog_gap,7,6,0.666667,0.594976,0.729691,0.64666,0.510365,0.032989,0.066496,0.043657,0.184726,0.181346,0.112205,0.038676,0.068434,0.041747,0.036928,0.104689,0.0
minus_redundancy_penalty,droid_in_the_wild,DROID,embodiment_schema_gap,heldout_combined_catalog_gap,8,6,0.5,0.590358,0.564116,0.635136,0.532549,0.028486,0.071993,0.038851,0.182686,0.181346,0.112205,0.036803,0.060384,0.040944,0.034718,0.101907,0.014165
minus_redundancy_penalty,droid_in_the_wild,DROID,embodiment_schema_gap,heldout_combined_catalog_gap,9,6,0.5,0.601673,0.568656,0.652282,0.541448,0.024946,0.062359,0.040153,0.182526,0.181346,0.112205,0.033987,0.06234,0.038048,0.032905,0.091791,0.006522
minus_redundancy_penalty,droid_in_the_wild,DROID,provenance_label_gap,heldout_combined_catalog_gap,0,6,0.166667,0.592312,0.231653,0.636952,0.523426,0.027683,0.066307,0.033927,0.179322,0.181346,0.11522,0.042919,0.054499,0.043386,0.034484,0.094377,0.012141
minus_redundancy_penalty,droid_in_the_wild,DROID,provenance_label_gap,heldout_combined_catalog_gap,1,6,0.666667,0.614135,0.734097,0.651484,0.525522,0.023419,0.063425,0.033417,0.184095,0.181346,0.11522,0.047028,0.056283,0.044065,0.031114,0.087696,0.178293
minus_redundancy_penalty,droid_in_the_wild,DROID,provenance_label_gap,heldout_combined_catalog_gap,2,6,0.5,0.601098,0.563797,0.631383,0.529105,0.028758,0.069973,0.03349,0.183338,0.181346,0.11522,0.046554,0.051,0.050748,0.033041,0.097983,0.436203
minus_redundancy_penalty,droid_in_the_wild,DROID,provenance_label_gap,heldout_combined_catalog_gap,3,6,0.333333,0.607474,0.395637,0.631142,0.518634,0.025024,0.072574,0.038165,0.187565,0.181346,0.11522,0.049624,0.053507,0.047915,0.036159,0.098537,0.516868
minus_redundancy_penalty,droid_in_the_wild,DROID,provenance_label_gap,heldout_combined_catalog_gap,4,6,0.5,0.603207,0.562312,0.627532,0.522952,0.025574,0.0726,0.03714,0.184096,0.181346,0.11522,0.047084,0.058494,0.047185,0.03306,0.098593,0.015942
minus_redundancy_penalty,droid_in_the_wild,DROID,provenance_label_gap,heldout_combined_catalog_gap,5,6,0.666667,0.593818,0.733858,0.663339,0.519515,0.029594,0.066293,0.033176,0.182383,0.181346,0.11522,0.049802,0.052454,0.041524,0.032202,0.095902,0.175923
minus_redundancy_penalty,droid_in_the_wild,DROID,provenance_label_gap,heldout_combined_catalog_gap,6,6,0.333333,0.591457,0.397321,0.645211,0.52712,0.030132,0.073035,0.03771,0.18592,0.181346,0.11522,0.045386,0.056225,0.047909,0.031568,0.103764,0.51576
minus_redundancy_penalty,droid_in_the_wild,DROID,provenance_label_gap,heldout_combined_catalog_gap,7,6,0.666667,0.58487,0.733036,0.645161,0.528849,0.025706,0.067808,0.032558,0.18361,0.181346,0.11522,0.044256,0.051975,0.049217,0.035909,0.092841,0.177183
minus_redundancy_penalty,droid_in_the_wild,DROID,provenance_label_gap,heldout_combined_catalog_gap,8,6,0.5,0.601691,0.568095,0.649128,0.549148,0.028332,0.063461,0.032207,0.182453,0.181346,0.11522,0.049745,0.056175,0.050584,0.032519,0.092031,0.0
minus_redundancy_penalty,droid_in_the_wild,DROID,provenance_label_gap,heldout_combined_catalog_gap,9,6,0.333333,0.595604,0.393989,0.627612,0.516833,0.031007,0.075077,0.037428,0.183579,0.181346,0.11522,0.051781,0.05328,0.047971,0.029789,0.106029,0.184867
minus_redundancy_penalty,droid_in_the_wild,DROID,combined_catalog_gap,heldout_combined_catalog_gap,0,6,0.666667,0.576988,0.724733,0.628777,0.543459,0.053797,0.079202,0.039973,0.183538,0.181346,0.114364,0.047304,0.066808,0.041592,0.03646,0.133185,0.016382
minus_redundancy_penalty,droid_in_the_wild,DROID,combined_catalog_gap,heldout_combined_catalog_gap,1,6,0.5,0.576498,0.558911,0.639267,0.542294,0.053934,0.080524,0.044824,0.182167,0.181346,0.114364,0.044947,0.06358,0.048835,0.0366,0.136738,0.441089
minus_redundancy_penalty,droid_in_the_wild,DROID,combined_catalog_gap,heldout_combined_catalog_gap,2,6,0.666667,0.567319,0.726003,0.645387,0.530758,0.045169,0.082651,0.04863,0.187706,0.181346,0.114364,0.044901,0.061054,0.047238,0.035399,0.131471,0.0
minus_redundancy_penalty,droid_in_the_wild,DROID,combined_catalog_gap,heldout_combined_catalog_gap,3,6,0.666667,0.573826,0.727786,0.653444,0.542571,0.052987,0.081943,0.040693,0.180369,0.181346,0.114364,0.046379,0.060411,0.049058,0.038183,0.13479,0.272214
minus_redundancy_penalty,droid_in_the_wild,DROID,combined_catalog_gap,heldout_combined_catalog_gap,4,6,0.5,0.583835,0.559822,0.641699,0.5308,0.049061,0.077259,0.043839,0.180148,0.181346,0.114364,0.047082,0.060479,0.051568,0.033381,0.128925,0.016212
minus_redundancy_penalty,droid_in_the_wild,DROID,combined_catalog_gap,heldout_combined_catalog_gap,5,6,0.5,0.577919,0.561081,0.642878,0.546709,0.047903,0.079036,0.041275,0.181754,0.181346,0.114364,0.044479,0.066093,0.043422,0.032989,0.127818,0.0
minus_redundancy_penalty,droid_in_the_wild,DROID,combined_catalog_gap,heldout_combined_catalog_gap,6,6,0.666667,0.577279,0.726918,0.638725,0.536645,0.046401,0.078617,0.037927,0.182627,0.181346,0.114364,0.048227,0.06567,0.042999,0.037959,0.124327,0.0
minus_redundancy_penalty,droid_in_the_wild,DROID,combined_catalog_gap,heldout_combined_catalog_gap,7,6,0.5,0.571925,0.558736,0.635101,0.531637,0.047387,0.083032,0.041907,0.185692,0.181346,0.114364,0.040619,0.061438,0.043572,0.037467,0.130614,0.350656
minus_redundancy_penalty,droid_in_the_wild,DROID,combined_catalog_gap,heldout_combined_catalog_gap,8,6,0.5,0.574416,0.556595,0.633861,0.525175,0.05457,0.083876,0.044779,0.181084,0.181346,0.114364,0.046886,0.060038,0.047965,0.036908,0.139866,0.0
minus_redundancy_penalty,droid_in_the_wild,DROID,combined_catalog_gap,heldout_combined_catalog_gap,9,6,0.333333,0.573367,0.390046,0.624629,0.525765,0.044609,0.086352,0.048796,0.178863,0.181346,0.114364,0.044642,0.056967,0.042025,0.035505,0.133771,0.350029
minus_redundancy_penalty,robomimic_task_suite,robomimic,nominal_metadata,heldout_combined_catalog_gap,0,6,0.833333,0.656893,0.910103,0.638945,0.537939,0.003626,0.035476,0.018495,0.184824,0.181346,0.110047,0.034032,0.041498,0.034429,0.030815,0.03948,0.0
minus_redundancy_penalty,robomimic_task_suite,robomimic,nominal_metadata,heldout_combined_catalog_gap,1,6,0.833333,0.650133,0.909114,0.630892,0.540532,0.004001,0.036972,0.020687,0.185278,0.181346,0.110047,0.032577,0.036079,0.036298,0.028106,0.042074,0.012037
minus_redundancy_penalty,robomimic_task_suite,robomimic,nominal_metadata,heldout_combined_catalog_gap,2,6,0.5,0.655298,0.577843,0.637744,0.541067,0.0,0.031561,0.025061,0.174811,0.181346,0.110047,0.031388,0.046106,0.03539,0.028364,0.036201,0.343353
minus_redundancy_penalty,robomimic_task_suite,robomimic,nominal_metadata,heldout_combined_catalog_gap,3,6,0.833333,0.652381,0.909921,0.620849,0.546194,0.0,0.031395,0.017581,0.186888,0.181346,0.110047,0.028407,0.041613,0.038913,0.028767,0.032337,0.090079
minus_redundancy_penalty,robomimic_task_suite,robomimic,nominal_metadata,heldout_combined_catalog_gap,4,6,0.666667,0.65499,0.74228,0.646178,0.513688,0.0,0.03876,0.027873,0.180869,0.181346,0.110047,0.030156,0.040723,0.03651,0.029201,0.043007,0.178091
minus_redundancy_penalty,robomimic_task_suite,robomimic,nominal_metadata,heldout_combined_catalog_gap,5,6,1.0,0.662837,1.0,0.635174,0.542527,0.0,0.034034,0.023335,0.183836,0.181346,0.110047,0.022796,0.04498,0.032392,0.028638,0.037193,0.0
minus_redundancy_penalty,robomimic_task_suite,robomimic,nominal_metadata,heldout_combined_catalog_gap,6,6,0.833333,0.65597,0.910678,0.63929,0.541329,0.001881,0.031528,0.02335,0.181982,0.181346,0.110047,0.034019,0.047051,0.03844,0.027957,0.037202,0.0
minus_redundancy_penalty,robomimic_task_suite,robomimic,nominal_metadata,heldout_combined_catalog_gap,7,6,0.666667,0.655289,0.744186,0.639061,0.536205,0.0,0.032815,0.021904,0.186417,0.181346,0.110047,0.026251,0.043838,0.033547,0.032711,0.035564,0.255814
minus_redundancy_penalty,robomimic_task_suite,robomimic,nominal_metadata,heldout_combined_catalog_gap,8,6,0.666667,0.663326,0.743336,0.641612,0.526567,0.001525,0.039625,0.021123,0.178808,0.181346,0.110047,0.023415,0.042348,0.04022,0.029935,0.041805,0.178364
minus_redundancy_penalty,robomimic_task_suite,robomimic,nominal_metadata,heldout_combined_catalog_gap,9,6,1.0,0.657695,1.0,0.662183,0.533668,0.0,0.036066,0.025885,0.175765,0.181346,0.110047,0.030223,0.038146,0.03597,0.031354,0.039992,0.0
minus_redundancy_penalty,robomimic_task_suite,robomimic,contact_transition_gap,heldout_combined_catalog_gap,0,6,0.666667,0.647532,0.737949,0.655012,0.521747,0.014814,0.060999,0.024633,0.18484,0.181346,0.110757,0.036278,0.047105,0.035794,0.032916,0.072879,0.013823
minus_redundancy_penalty,robomimic_task_suite,robomimic,contact_transition_gap,heldout_combined_catalog_gap,1,6,0.833333,0.651098,0.906791,0.649289,0.553932,0.0116,0.057869,0.029037,0.184963,0.181346,0.110757,0.034145,0.04759,0.040951,0.030432,0.069521,0.0
minus_redundancy_penalty,robomimic_task_suite,robomimic,contact_transition_gap,heldout_combined_catalog_gap,2,6,0.5,0.640479,0.57228,0.64392,0.523262,0.000848,0.062007,0.030338,0.180683,0.181346,0.110757,0.029799,0.043194,0.037597,0.027487,0.062523,0.177679
minus_redundancy_penalty,robomimic_task_suite,robomimic,contact_transition_gap,heldout_combined_catalog_gap,3,6,0.333333,0.631971,0.408248,0.647339,0.537885,0.006054,0.051618,0.024298,0.177856,0.181346,0.110757,0.032747,0.043554,0.03858,0.030983,0.056917,0.508434
